time_s,accel_g,stress_mpa,innovation_g
0.91,0.10982744408357543,0.0,0.0
0.92,0.062240479711709026,0.0,0.0
0.93,0.0341529239116318,0.0,0.0
0.9400000000000001,-0.019341726321362444,0.0,0.0
0.9500000000000001,-0.05924391866192423,0.0,0.0
0.96,-0.07703005891623943,0.0,0.0
0.97,-0.12694547382312354,0.0,0.0
0.98,-0.11738252660664612,0.0,0.0
0.99,-0.04605647274964931,0.0,0.0
1.0,-0.033108397929372806,0.0,0.0
1.01,0.06413496611697675,0.0,0.0
1.02,0.11718452146162663,0.0,0.0
1.03,0.11077903206803846,0.0,0.0
1.04,0.10677167154886819,0.0,0.0
1.05,0.057554465201785476,0.0,0.0
1.06,0.009637779727086392,0.0,0.0
1.07,-0.022767018949990944,0.0,0.0
1.08,-0.07395405278478015,0.0,0.0
1.09,-0.14069895654067763,0.0,0.0
1.1,-0.14905103167964123,0.0,0.0
1.11,-0.09639765614865571,0.0,0.0
1.12,-0.032036359577771435,0.0,0.0
1.1300000000000001,0.04556225439878856,0.0,0.0
1.1400000000000001,0.09792918832495837,0.0,0.0
1.1500000000000001,0.1227086716716811,0.0,0.0
1.16,0.10093774879315204,0.0,0.0
1.17,0.0809061258315968,0.0,0.0
1.18,0.022837505011092128,0.0,0.0
1.19,-0.007386832025818658,0.0,0.0
1.2,-0.06705461277895648,0.0,0.0
1.21,-0.10944586567571465,0.0,0.0
1.22,-0.11594587721894907,0.0,0.0
1.23,-0.13625366053879395,0.0,0.0
1.24,-0.07517887428009783,0.0,0.0
1.25,-0.0007005348694910758,0.0,0.0
1.26,0.07494037521568306,0.0,0.0
1.27,0.12062089437578717,0.0,0.0
1.28,0.11233488278809789,0.0,0.0
1.29,0.1141154792396606,0.0,0.0
1.3,0.05590865212559527,0.0,0.0
1.31,-7.596635458146511e-05,0.0,0.0
1.32,-0.0025768699928497875,0.0,0.0
1.33,-0.09473467156801899,0.0,0.0
1.34,-0.08439806590965793,0.0,0.0
1.35,-0.11318674298909097,0.0,0.0
1.36,-0.10094793766484746,0.0,0.0
1.37,-0.034194244676736346,0.0,0.0
1.3800000000000001,0.07232484264278669,0.0,0.0
1.3900000000000001,0.09966174908300292,0.0,0.0
1.4000000000000001,0.13139256624634896,0.0,0.0
1.41,0.10565544953785205,0.0,0.0
1.42,0.07900860115201444,0.0,0.0
1.43,0.03805397735519383,0.0,0.0
1.44,-0.017792231404113776,0.0,0.0
1.45,-0.050343165759939836,0.0,0.0
1.46,-0.09841736740199773,0.0,0.0
1.47,-0.11261877628226917,0.0,0.0
1.48,-0.11268599196207747,0.0,0.0
1.49,-0.07115987585704354,0.0,0.0
1.5,-0.0006640101670000686,0.0,0.0
1.51,0.07786061855010078,0.0,0.0
1.52,0.11560872240660303,0.0,0.0
1.53,0.12420351057859716,0.0,0.0
1.54,0.08348775715916341,0.0,0.0
1.55,0.056617742290502655,0.0,0.0
1.56,0.012013858661598898,0.0,0.0
1.57,-0.05196839726832643,0.0,0.0
1.58,-0.07363370986907629,0.0,0.0
1.59,-0.12818773330961228,0.0,0.0
1.6,-0.12863911361146033,0.0,0.0
1.61,-0.08682126555920545,0.0,0.0
1.62,-0.03545417072638413,0.0,0.0
1.6300000000000001,0.046415407079441945,0.0,0.0
1.6400000000000001,0.10629056345987567,0.0,0.0
1.6500000000000001,0.12985953775940132,0.0,0.0
1.6600000000000001,0.12747254180837742,0.0,0.0
1.67,0.0731906442221943,0.0,0.0
1.68,0.05744411182765924,0.0,0.0
1.69,-0.014007307972415423,0.0,0.0
1.7,-0.05789168543972424,0.0,0.0
1.71,-0.10407486384888176,0.0,0.0
1.72,-0.11418945718995968,0.0,0.0
1.73,-0.12181199753779472,0.0,0.0
1.74,-0.08789344025608914,0.0,0.0
1.75,-0.014010761943129781,0.0,0.0
1.76,0.09035146902359151,0.0,0.0
1.77,0.12377148337835714,0.0,0.0
1.78,0.11650922983131004,0.0,0.0
1.79,0.10806242397832773,0.0,0.0
1.8,0.06114696169932555,0.0,0.0
1.81,0.012338036294422792,0.0,0.0
1.82,-0.03515292048331162,0.0,0.0
1.83,-0.06037100852875576,0.0,0.0
1.84,-0.12060261381565526,0.0,0.0
1.85,-0.1196243544756872,0.0,0.0
1.86,-0.07571802046293975,0.0,0.0
1.87,-0.028339094521493025,0.0,0.0
1.8800000000000001,0.035311341204282906,0.0,0.0
1.8900000000000001,0.0965493226989475,0.0,0.0
1.9000000000000001,0.11038373537975736,0.0,0.0
1.9100000000000001,0.09167234829357279,0.0,0.0
1.92,0.06231753630763831,0.0,0.0
1.93,0.030445062218544757,0.0,0.0
1.94,-0.005124834924538983,0.0,0.0
1.95,-0.048909988239802596,0.0,0.0
1.96,-0.10791519312524943,0.0,0.0
1.97,-0.11422949605078832,0.0,0.0
1.98,-0.14186963874819497,0.0,0.0
1.99,-0.047614311617903984,0.0,0.0
2.0,-0.005613146534792256,0.0,0.0
2.0100000000000002,0.07923273136640453,0.0,0.0
2.02,0.12553602746961692,0.0,0.0
2.0300000000000002,0.12977632322402544,0.0,0.0
2.04,0.11143716507986054,0.0,0.0
2.05,0.036060417479477164,0.0,0.0
2.06,0.000140547371160947,0.0,0.0
2.07,-0.02437533315279084,0.0,0.0
2.08,-0.06692251273900651,0.0,0.0
2.09,-0.11827248381855165,0.0,0.0
2.1,-0.12164284283459814,0.0,0.0
2.11,-0.08734870133762095,0.0,0.0
2.12,-0.03438763137236415,0.0,0.0
2.13,0.04540399184430109,0.0,0.0
2.14,0.09213346464575964,0.0,0.0
2.15,0.1121416175842783,0.0,0.0
2.16,0.10067078480037793,0.0,0.0
2.17,0.10313750331938912,0.0,0.0
2.18,0.03922273263050902,0.0,0.0
2.19,-0.001770953283748447,0.0,0.0
2.2,-0.06122692341576709,0.0,0.0
2.21,-0.10630698524518711,0.0,0.0
2.22,-0.13534417681865635,0.0,0.0
2.23,-0.1324100624338956,0.0,0.0
2.24,-0.060787721456851226,0.0,0.0
2.25,-0.0064951585954770115,0.0,0.0
2.2600000000000002,0.0749326882027714,0.0,0.0
2.27,0.10706946700157513,0.0,0.0
2.2800000000000002,0.10399720134408073,0.0,0.0
2.29,0.0793757940100149,0.0,0.0
2.3000000000000003,0.06988441148989875,0.0,0.0
2.31,0.01639068791967185,0.0,0.0
2.32,-0.008587905717977823,0.0,0.0
2.33,-0.07909432897137515,0.0,0.0
2.34,-0.11921249423977678,0.0,0.0
2.35,-0.12398353093081745,0.0,0.0
2.36,-0.10889839867213082,0.0,0.0
2.37,-0.03270592280520394,0.0,0.0
2.38,0.026889401869339462,0.0,0.0
2.39,0.09364477269772617,0.0,0.0
2.4,0.13125161083575554,0.0,0.0
2.41,0.1161903298537864,0.0,0.0
2.42,0.06563976156419847,0.0,0.0
2.43,0.05089258638938387,0.0,0.0
2.44,0.011155790675639354,0.0,0.0
2.45,-0.04761201729060023,0.0,0.0
2.46,-0.10124859200211646,0.0,0.0
2.47,-0.10318104902998793,0.0,0.0
2.48,-0.135762384163988,0.0,0.0
2.49,-0.0684393150606682,0.0,0.0
2.5,0.003436353282626174,0.0,0.0
2.5100000000000002,0.07475589202381144,0.0,0.0
2.52,0.10824242045966728,0.0,0.0
2.5300000000000002,0.12536445397875134,0.0,0.0
2.54,0.11131766753205262,0.0,0.0
2.5500000000000003,0.05249312887249109,0.0,0.0
2.56,0.0009840846600757003,0.0,0.0
2.57,-0.048644333087468156,0.0,0.0
2.58,-0.07947691844137927,0.0,0.0
2.59,-0.11851605301231134,0.0,0.0
2.6,-0.13309442727655915,0.0,0.0
2.61,-0.12333180126084596,0.0,0.0
2.62,-0.02406589953126641,0.0,0.0
2.63,0.05775299485669887,0.0,0.0
2.64,0.11946769671440886,0.0,0.0
2.65,0.1321145822711384,0.0,0.0
2.66,0.12641628745115518,0.0,0.0
2.67,0.07791099046962198,0.0,0.0
2.68,0.008792939798451267,0.0,0.0
2.69,-0.00990963112069806,0.0,0.0
2.7,-0.049291746016837765,0.0,0.0
2.71,-0.08087991600657446,0.0,0.0
2.72,-0.1358580966247003,0.0,0.0
2.73,-0.13397956900797064,0.0,0.0
2.74,-0.06309859323744102,0.0,0.0
2.75,0.01752316445355925,0.0,0.0
2.7600000000000002,0.08311721707523008,0.0,0.0
2.77,0.10998336674841339,0.0,0.0
2.7800000000000002,0.11819969442561219,0.0,0.0
2.79,0.09068537431443811,0.0,0.0
2.8000000000000003,0.0570039247332806,0.0,0.0
2.81,0.009184920724702408,0.0,0.0
2.82,-0.026868165993681054,0.0,0.0
2.83,-0.09105086074924448,0.0,0.0
2.84,-0.09107361737612645,0.0,0.0
2.85,-0.11982855900872202,0.0,0.0
2.86,-0.10820568438670594,0.0,0.0
2.87,-0.05202427506023057,0.0,0.0
2.88,0.029854653628864608,0.0,0.0
2.89,0.08588667009857902,0.0,0.0
2.9,0.13689632040539934,0.0,0.0
2.91,0.12244118588809673,0.0,0.0
2.92,0.0869584349360471,0.0,0.0
2.93,0.03808762432646829,0.0,0.0
2.94,-0.023438661133503055,0.0,0.0
2.95,-0.07518017599622429,0.0,0.0
2.96,-0.11018838708651063,0.0,0.0
2.97,-0.11953670255348531,0.0,0.0
2.98,-0.12482834484670394,0.0,0.0
2.99,-0.08187206767997465,0.0,0.0
3.0,0.004706250650880023,0.0,0.0
3.0100000000000002,0.08951042325548311,0.0,0.0
3.02,0.11166228017553678,0.0,0.0
3.0300000000000002,0.12160859963699422,0.0,0.0
3.04,0.09347309716677557,0.0,0.0
3.0500000000000003,0.07110284409881124,0.0,0.0
3.06,0.026553713399503295,0.0,0.0
3.0700000000000003,-0.03295608760706641,0.0,0.0
3.08,-0.0788854121393285,0.0,0.0
3.09,-0.09437221900146103,0.0,0.0
3.1,-0.13651925509753943,0.0,0.0
3.11,-0.08224658960659009,0.0,0.0
3.12,-0.03779701883383303,0.0,0.0
3.13,0.03341251837447914,0.0,0.0
3.14,0.07797696578298194,0.0,0.0
3.15,0.1225035372610711,0.0,0.0
3.16,0.10596460455324053,0.0,0.0
3.17,0.0864076065772732,0.0,0.0
3.18,0.021463801694790487,0.0,0.0
3.19,-0.012764714806383637,0.0,0.0
3.2,-0.04381348450639383,0.0,0.0
3.21,-0.09055193824553946,0.0,0.0
3.22,-0.12166678194701919,0.0,0.0
3.23,-0.12749278709583947,0.0,0.0
3.24,-0.06220358927497878,0.0,0.0
3.25,0.012944799468117133,0.0,0.0
3.2600000000000002,0.07011131437049128,0.0,0.0
3.27,0.12374218503970548,0.0,0.0
3.2800000000000002,0.1285956908599345,0.0,0.0
3.29,0.08281223020469816,0.0,0.0
3.3000000000000003,0.05126928830402016,0.0,0.0
3.31,0.029919355519638757,0.0,0.0
3.3200000000000003,-0.02159610732568827,0.0,0.0
3.33,-0.07799231261996221,0.0,0.0
3.34,-0.1014342700144768,0.0,0.0
3.35,-0.13034279348059555,0.0,0.0
3.36,-0.10307338615620967,0.0,0.0
3.37,-0.05123327627956764,0.0,0.0
3.38,0.04528472961728688,0.0,0.0
3.39,0.08891304313073924,0.0,0.0
3.4,0.12829498522145363,0.0,0.0
3.41,0.11490875903359894,0.0,0.0
3.42,0.07323989661519054,0.0,0.0
3.43,0.0346533529702208,0.0,0.0
3.44,-0.006874808792888942,0.0,0.0
3.45,-0.06582135758047392,0.0,0.0
3.46,-0.08940841216737072,0.0,0.0
3.47,-0.12392580472111045,0.0,0.0
3.48,-0.1121953205748961,0.0,0.0
3.49,-0.08175354657115547,0.0,0.0
3.5,-0.00365547777499053,0.0,0.0
3.5100000000000002,0.056246249175836135,0.0,0.0
3.52,0.11760151095315748,0.0,0.0
3.5300000000000002,0.14298434773127605,0.0,0.0
3.54,0.07583885312785636,0.0,0.0
3.5500000000000003,0.06567431941355008,0.0,0.0
3.56,0.02007558254474738,0.0,0.0
3.5700000000000003,-0.03046786631352146,0.0,0.0
3.58,-0.09333765718680608,0.0,0.0
3.59,-0.11780163598380539,0.0,0.0
3.6,-0.1166240005424807,0.0,0.0
3.61,-0.10052584694385282,0.0,0.0
3.62,-0.03206525660382368,0.0,0.0
3.63,0.05481528257985821,0.0,0.0
3.64,0.0927076517003968,0.0,0.0
3.65,0.11744916154628511,0.0,0.0
3.66,0.11203714868000808,0.0,0.0
3.67,0.071682554819726,0.0,0.0
3.68,0.008019260121826143,0.0,0.0
3.69,-0.0198778108070821,0.0,0.0
3.7,-0.0576305471116286,0.0,0.0
3.71,-0.10672115823761055,0.0,0.0
3.72,-0.13774354631296762,0.0,0.0
3.73,-0.13829895201855025,0.0,0.0
3.74,-0.0761724969519878,0.0,0.0
3.75,0.012403921889953715,0.0,0.0
3.7600000000000002,0.04729514361996056,0.0,0.0
3.77,0.1055489294134732,0.0,0.0
3.7800000000000002,0.11861935814220509,0.0,0.0
3.79,0.09787470421676364,0.0,0.0
3.8000000000000003,0.06658913224726193,0.0,0.0
3.81,-0.018283286600244066,0.0,0.0
3.8200000000000003,-0.024406165026920515,0.0,0.0
3.83,-0.07580796836609462,0.0,0.0
3.84,-0.10557724524089189,0.0,0.0
3.85,-0.11977439672356374,0.0,0.0
3.86,-0.0967932203834044,0.0,0.0
3.87,-0.053795949743589706,0.0,0.0
3.88,0.05169862208222433,0.0,0.0
3.89,0.09355204652032222,0.0,0.0
3.9,0.11670598133352204,0.0,0.0
3.91,0.12064794006586939,0.0,0.0
3.92,0.0848224238017588,0.0,0.0
3.93,0.02716331406800743,0.0,0.0
3.94,-0.026064243822864652,0.0,0.0
3.95,-0.0517224477925109,0.0,0.0
3.96,-0.0730455644856248,0.0,0.0
3.97,-0.13525136458974657,0.0,0.0
3.98,-0.1298696613911668,0.0,0.0
3.99,-0.07127776424376787,0.0,0.0
4.0,0.0024711509748409463,0.0,0.0
4.01,0.06120314328604347,0.0,0.0
4.0200000000000005,0.11962231900134139,0.0,0.0
4.03,0.12962618478354496,0.0,0.0
4.04,0.10113665632320819,0.0,0.0
4.05,0.04148081961052187,0.0,0.0
4.0600000000000005,0.022800701553581527,0.0,0.0
4.07,-0.018660038846560652,0.0,0.0
4.08,-0.040088484329885904,0.0,0.0
4.09,-0.11254520695603959,0.0,0.0
4.1,-0.13876354779147088,0.0,0.0
4.11,-0.08538382284928626,0.0,0.0
4.12,-0.02824367304835221,0.0,0.0
4.13,0.01601158869586775,0.0,0.0
4.14,0.09191622663346673,0.0,0.0
4.15,0.12347359111398776,0.0,0.0
4.16,0.10679730480558014,0.0,0.0
4.17,0.09555502104390634,0.0,0.0
4.18,0.03686336897002239,0.0,0.0
4.19,-0.009926670865092828,0.0,0.0
4.2,-0.04102320255373263,0.0,0.0
4.21,-0.07757815160774983,0.0,0.0
4.22,-0.1349145446610159,0.0,0.0
4.23,-0.13619512274173048,0.0,0.0
4.24,-0.05993703448813447,0.0,0.0
4.25,-0.02150666678808001,0.0,0.0
4.26,0.049330064444317104,0.0,0.0
4.2700000000000005,0.11630712715950212,0.0,0.0
4.28,0.11390348336116168,0.0,0.0
4.29,0.0904860334625735,0.0,0.0
4.3,0.03412598216253443,0.0,0.0
4.3100000000000005,-0.015832113276375785,0.0,0.0
4.32,-0.021998601320199658,0.0,0.0
4.33,-0.08976530534089072,0.0,0.0
4.34,-0.12629838758623516,0.0,0.0
4.3500000000000005,-0.13562265143118174,0.0,0.0
4.36,-0.0902367928500919,0.0,0.0
4.37,-0.0385392250815662,0.0,0.0
4.38,0.056365667007502576,0.0,0.0
4.39,0.08628966005549799,0.0,0.0
4.4,0.1462985411682875,0.0,0.0
4.41,0.08849306965958023,0.0,0.0
4.42,0.06282714390610816,0.0,0.0
4.43,0.025477310829136117,0.0,0.0
4.44,-0.010100843106905896,0.0,0.0
4.45,-0.06114297750941029,0.0,0.0
4.46,-0.10570719679689199,0.0,0.0
4.47,-0.11730807266432361,0.0,0.0
4.48,-0.12143511564552385,0.0,0.0
4.49,-0.09517909643427501,0.0,0.0
4.5,0.024356045522316266,0.0,0.0
4.51,0.07962204080357554,0.0,0.0
4.5200000000000005,0.1266179305265683,0.0,0.0
4.53,0.13147854830487368,0.0,0.0
4.54,0.10509583227150515,0.0,0.0
4.55,0.06604484151114233,0.0,0.0
4.5600000000000005,0.00996615793712076,0.0,0.0
4.57,-0.017984011026992687,0.0,0.0
4.58,-0.05500093058057455,0.0,0.0
4.59,-0.10694176831044595,0.0,0.0
4.6000000000000005,-0.11283728971545376,0.0,0.0
4.61,-0.09995842761096538,0.0,0.0
4.62,-0.034156646770469416,0.0,0.0
4.63,0.012050229736953692,0.0,0.0
4.64,0.09031300599856697,0.0,0.0
4.65,0.11844606433298555,0.0,0.0
4.66,0.10161875360328723,0.0,0.0
4.67,0.10852466050440393,0.0,0.0
4.68,0.016338323173432236,0.0,0.0
4.69,-0.013725719795211656,0.0,0.0
4.7,-0.03514081652508326,0.0,0.0
4.71,-0.08379641921890157,0.0,0.0
4.72,-0.08805848691235615,0.0,0.0
4.73,-0.12718504481839044,0.0,0.0
4.74,-0.08679893385727985,0.0,0.0
4.75,-0.01036086035370199,0.0,0.0
4.76,0.0770835425281486,0.0,0.0
4.7700000000000005,0.13810860841241102,0.0,0.0
4.78,0.1416375240527427,0.0,0.0
4.79,0.07498892347842263,0.0,0.0
4.8,0.05090758526539144,0.0,0.0
4.8100000000000005,0.027397252814117326,0.0,0.0
4.82,-0.02003135260195425,0.0,0.0
4.83,-0.08678105228475479,0.0,0.0
4.84,-0.11689025204771021,0.0,0.0
4.8500000000000005,-0.12324385134236912,0.0,0.0
4.86,-0.09490317709286976,0.0,0.0
4.87,-0.027812269945765807,0.0,0.0
4.88,0.042773825181610464,0.0,0.0
4.89,0.09650767103348959,0.0,0.0
4.9,0.13499064307953992,0.0,0.0
4.91,0.10357848378397422,0.0,0.0
4.92,0.07173283943041436,0.0,0.0
4.93,0.03277319926177311,0.0,0.0
4.94,-0.006603917842866436,0.0,0.0
4.95,-0.0450703273408828,0.0,0.0
4.96,-0.10250482230587854,0.0,0.0
4.97,-0.11079097869074131,0.0,0.0
4.98,-0.12750638809093703,0.0,0.0
4.99,-0.07961802611571249,0.0,0.0
5.0,-0.01332307706857205,0.0,0.0
5.01,0.052365589287924605,0.0,0.0
5.0200000000000005,0.12417195131010317,0.0,0.0
5.03,0.11437384794871423,0.0,0.0
5.04,0.09130712844816541,0.0,0.0
5.05,0.05518314667608192,0.0,0.0
5.0600000000000005,-0.00022739081154565105,0.0,0.0
5.07,-0.04880895320503818,0.0,0.0
5.08,-0.08222384093714483,0.0,0.0
5.09,-0.09521879609723075,0.0,0.0
5.1000000000000005,-0.12441132416305628,0.0,0.0
5.11,-0.0903840440807668,0.0,0.0
5.12,-0.0348385799697452,0.0,0.0
5.13,0.05282620431378936,0.0,0.0
5.14,0.0953874294175053,0.0,0.0
5.15,0.1057810677266132,0.0,0.0
5.16,0.12442653343485272,0.0,0.0
5.17,0.059616131016799336,0.0,0.0
5.18,0.03077134253722303,0.0,0.0
5.19,0.0266142070656763,0.0,0.0
5.2,-0.0693370533844965,0.0,0.0
5.21,-0.10263084745420972,0.0,0.0
5.22,-0.1183954771729706,0.0,0.0
5.23,-0.136800657916862,0.0,0.0
5.24,-0.06459704386174338,0.0,0.0
5.25,-0.006865908673743002,0.0,0.0
5.26,0.07518561654612829,0.0,0.0
5.2700000000000005,0.11483728007982462,0.0,0.0
5.28,0.11643078475741264,0.0,0.0
5.29,0.0831636633035942,0.0,0.0
5.3,0.06570320444822242,0.0,0.0
5.3100000000000005,0.0016903785338510616,0.0,0.0
5.32,-0.02800559292054988,0.0,0.0
5.33,-0.08704639786542649,0.0,0.0
5.34,-0.11737362298191674,0.0,0.0
5.3500000000000005,-0.12880547134906112,0.0,0.0
5.36,-0.08985677863197417,0.0,0.0
5.37,-0.040736969262016344,0.0,0.0
5.38,0.028110050891625986,0.0,0.0
5.39,0.0903351579269873,0.0,0.0
5.4,0.11894863161011236,0.0,0.0
5.41,0.09041353425189022,0.0,0.0
5.42,0.08477628802254428,0.0,0.0
5.43,0.01835611329106483,0.0,0.0
5.44,-0.022456031073746448,0.0,0.0
5.45,-0.04549755137841552,0.0,0.0
5.46,-0.09043125224612221,0.0,0.0
5.47,-0.12171008213067379,0.0,0.0
5.48,-0.12253973202380072,0.0,0.0
5.49,-0.07039383922662923,0.0,0.0
5.5,-0.009643079077341637,0.0,0.0
5.51,0.07863493460648635,0.0,0.0
5.5200000000000005,0.12526097936530617,0.0,0.0
5.53,0.10531625785141961,0.0,0.0
5.54,0.11820901769736794,0.0,0.0
5.55,0.06524347595615759,0.0,0.0
5.5600000000000005,0.0030584292695152587,0.0,0.0
5.57,-0.04260611412707207,0.0,0.0
5.58,-0.07572031781133795,0.0,0.0
5.59,-0.12865210398144267,0.0,0.0
5.6000000000000005,-0.09986837719034047,0.0,0.0
5.61,-0.09982385057198948,0.0,0.0
5.62,-0.038752673633324033,0.0,0.0
5.63,0.03335524828883248,0.0,0.0
5.64,0.11161423778943395,0.0,0.0
5.65,0.1278604725788368,0.0,0.0
5.66,0.11692503799337772,0.0,0.0
5.67,0.07412887728666255,0.0,0.0
5.68,0.03942646280167428,0.0,0.0
5.69,-0.01919772178072534,0.0,0.0
5.7,-0.05784836050087115,0.0,0.0
5.71,-0.09921266954980171,0.0,0.0
5.72,-0.11412291060715159,0.0,0.0
5.73,-0.11936558992812117,0.0,0.0
5.74,-0.06542285438301561,0.0,0.0
5.75,-0.015118619807617946,0.0,0.0
5.76,0.0779378157981527,0.0,0.0
5.7700000000000005,0.10983090992446634,0.0,0.0
5.78,0.11299130354503661,0.0,0.0
5.79,0.09773724909280958,0.0,0.0
5.8,0.04594807595218308,0.0,0.0
5.8100000000000005,0.02212210103842857,0.0,0.0
5.82,-0.0287714146760502,0.0,0.0
5.83,-0.07313036787830611,0.0,0.0
5.84,-0.0999676890790074,0.0,0.0
5.8500000000000005,-0.11350401450012099,0.0,0.0
5.86,-0.11687043803088928,0.0,0.0
5.87,-0.03810725378560138,0.0,0.0
5.88,0.041585874791020355,0.0,0.0
5.89,0.10993041483356239,0.0,0.0
5.9,0.12498128502354491,0.0,0.0
5.91,0.10802738181224686,0.0,0.0
5.92,0.07221940328273245,0.0,0.0
5.93,0.022073438738393618,0.0,0.0
5.94,-0.03313239203180812,0.0,0.0
5.95,-0.031885008950112904,0.0,0.0
5.96,-0.07532300347185136,0.0,0.0
5.97,-0.10938777591033091,0.0,0.0
5.98,-0.11529538049567695,0.0,0.0
5.99,-0.0757652309568055,0.0,0.0
6.0,0.008970393678541631,0.0,0.0
6.01,0.0694854820449959,0.0,0.0
6.0200000000000005,0.11287527486388887,0.0,0.0
6.03,0.13478141711467356,0.0,0.0
6.04,0.10150896493322975,0.0,0.0
6.05,0.04442613605719816,0.0,0.0
6.0600000000000005,-0.0034395972754079525,0.0,0.0
6.07,-0.03565361641684997,0.0,0.0
6.08,-0.05643814760296348,0.0,0.0
6.09,-0.09718022723161518,0.0,0.0
6.1000000000000005,-0.13836108452759843,0.0,0.0
6.11,-0.1148279200022366,0.0,0.0
6.12,-0.049861700010963,0.0,0.0
6.13,0.012474981763423452,0.0,0.0
6.140000000000001,0.08752795308327119,0.0,0.0
6.15,0.11617267539497858,0.0,0.0
6.16,0.1229078921524759,0.0,0.0
6.17,0.07993373910030876,0.0,0.0
6.18,0.0263000064434203,0.0,0.0
6.19,-0.03074796345573844,0.0,0.0
6.2,-0.05963442394123114,0.0,0.0
6.21,-0.1076708348138159,0.0,0.0
6.22,-0.12034840422244382,0.0,0.0
6.23,-0.13962653010161075,0.0,0.0
6.24,-0.054779911075886666,0.0,0.0
6.25,-0.0019646385904274807,0.0,0.0
6.26,0.06704716451780472,0.0,0.0
6.2700000000000005,0.09699566411185585,0.0,0.0
6.28,0.12921250882551957,0.0,0.0
6.29,0.10108907471792557,0.0,0.0
