time_s,accel_g,stress_mpa,innovation_g
0.5,0.08005497642338258,0.0,0.0
0.51,0.10651112837347955,0.0,0.0
0.52,0.13617610083827436,0.0,0.0
0.53,0.10954948554287046,0.0,0.0
0.54,0.0702857477612971,0.0,0.0
0.55,0.02910416378649927,0.0,0.0
0.56,0.018378466939581953,0.0,0.0
0.5700000000000001,-0.004902265189181354,0.0,0.0
0.58,-0.05791561300551676,0.0,0.0
0.59,-0.09835302784092644,0.0,0.0
0.6,-0.11311309117945947,0.0,0.0
0.61,-0.13680677590377166,0.0,0.0
0.62,-0.10596678046209022,0.0,0.0
0.63,-0.08417598642203938,0.0,0.0
0.64,-0.03253145678949488,0.0,0.0
0.65,0.017036030180914284,0.0,0.0
0.66,0.0682939861860329,0.0,0.0
0.67,0.10244804574434598,0.0,0.0
0.68,0.12214403231686052,0.0,0.0
0.6900000000000001,0.09779156454812832,0.0,0.0
0.7000000000000001,0.0860229125777513,0.0,0.0
0.71,0.045812265475240734,0.0,0.0
0.72,0.013282054442339408,0.0,0.0
0.73,-0.016150232223875304,0.0,0.0
0.74,-0.05554038775085243,0.0,0.0
0.75,-0.08441470182678384,0.0,0.0
0.76,-0.10616768972092241,0.0,0.0
0.77,-0.09969278275153533,0.0,0.0
0.78,-0.11384717294071268,0.0,0.0
0.79,-0.07855208752221686,0.0,0.0
0.8,-0.053558707440459506,0.0,0.0
0.81,0.023496276347655946,0.0,0.0
0.8200000000000001,0.053576496358178474,0.0,0.0
0.8300000000000001,0.13339812304329415,0.0,0.0
0.84,0.09884929964656568,0.0,0.0
0.85,0.12868949717360237,0.0,0.0
0.86,0.09309674915498108,0.0,0.0
0.87,0.05541751569415326,0.0,0.0
0.88,0.015148223218557692,0.0,0.0
0.89,-0.0004774682297365839,0.0,0.0
0.9,-0.049384232151891846,0.0,0.0
0.91,-0.07082128298705292,0.0,0.0
0.92,-0.12610931029089667,0.0,0.0
0.93,-0.12665611032167817,0.0,0.0
0.9400000000000001,-0.11612370355354083,0.0,0.0
0.9500000000000001,-0.08504646900316908,0.0,0.0
0.96,-0.03259052799044031,0.0,0.0
0.97,0.005358216774802939,0.0,0.0
0.98,0.07559804506935676,0.0,0.0
0.99,0.11432110540411529,0.0,0.0
1.0,0.13928295359641682,0.0,0.0
1.01,0.14997515017734492,0.0,0.0
1.02,0.08550134343218092,0.0,0.0
1.03,0.06368419613641756,0.0,0.0
1.04,0.010323874462875974,0.0,0.0
1.05,-0.013599985308170272,0.0,0.0
1.06,-0.04236530792920407,0.0,0.0
1.07,-0.0800110496073926,0.0,0.0
1.08,-0.0954694712963716,0.0,0.0
1.09,-0.11732966162979132,0.0,0.0
1.1,-0.11399848751390293,0.0,0.0
1.11,-0.0995295181886639,0.0,0.0
1.12,-0.06809519903275472,0.0,0.0
1.1300000000000001,0.007857182771365871,0.0,0.0
1.1400000000000001,0.03633570380904315,0.0,0.0
1.1500000000000001,0.12006709750265362,0.0,0.0
1.16,0.1247075396921067,0.0,0.0
1.17,0.13100491099814748,0.0,0.0
1.18,0.08829260978111055,0.0,0.0
1.19,0.08982031994692176,0.0,0.0
1.2,0.04109234168180639,0.0,0.0
1.21,0.007779007902960891,0.0,0.0
1.22,-0.028910677509875794,0.0,0.0
1.23,-0.052387710339512526,0.0,0.0
1.24,-0.10741046102855563,0.0,0.0
1.25,-0.12613717226210766,0.0,0.0
1.26,-0.10852550081990085,0.0,0.0
1.27,-0.09489779621021781,0.0,0.0
1.28,-0.06852837332093228,0.0,0.0
1.29,0.00501343915133803,0.0,0.0
1.3,0.04794099781356306,0.0,0.0
1.31,0.09522065412490635,0.0,0.0
1.32,0.10547302354595733,0.0,0.0
1.33,0.12013898873098205,0.0,0.0
1.34,0.10424240680652312,0.0,0.0
1.35,0.06631024227553149,0.0,0.0
1.36,0.027364174581720344,0.0,0.0
1.37,0.0016462959860961365,0.0,0.0
1.3800000000000001,-0.021950429100164086,0.0,0.0
1.3900000000000001,-0.07435442037831551,0.0,0.0
1.4000000000000001,-0.0899144770238272,0.0,0.0
1.41,-0.12994828303526043,0.0,0.0
1.42,-0.12877605447825932,0.0,0.0
1.43,-0.10380117011208476,0.0,0.0
1.44,-0.05251119010220989,0.0,0.0
1.45,-0.009124510630845122,0.0,0.0
1.46,0.05276683226132932,0.0,0.0
1.47,0.09619096322472606,0.0,0.0
1.48,0.1255745235404684,0.0,0.0
1.49,0.12406420677396501,0.0,0.0
1.5,0.10761163183993647,0.0,0.0
1.51,0.076412112543242,0.0,0.0
1.52,0.04112246806178322,0.0,0.0
1.53,-0.0031024826929004767,0.0,0.0
1.54,-0.010595611398340293,0.0,0.0
1.55,-0.05349578761367729,0.0,0.0
1.56,-0.09764295118707832,0.0,0.0
1.57,-0.11233247723151944,0.0,0.0
1.58,-0.1369963450903853,0.0,0.0
1.59,-0.11285778088582575,0.0,0.0
1.6,-0.07258172297197173,0.0,0.0
1.61,-0.012995771937080805,0.0,0.0
1.62,0.03247586298227949,0.0,0.0
1.6300000000000001,0.080996442853134,0.0,0.0
1.6400000000000001,0.11748455304074132,0.0,0.0
1.6500000000000001,0.11839357414462358,0.0,0.0
1.6600000000000001,0.11027532212212098,0.0,0.0
1.67,0.07399136674981309,0.0,0.0
1.68,0.03308122883770326,0.0,0.0
1.69,0.014744551852970914,0.0,0.0
1.7,-0.0336043517273971,0.0,0.0
1.71,-0.05468016561382273,0.0,0.0
1.72,-0.06092038563963627,0.0,0.0
1.73,-0.10336538466637826,0.0,0.0
1.74,-0.12375017593575943,0.0,0.0
1.75,-0.10382132943434638,0.0,0.0
1.76,-0.07947262937734167,0.0,0.0
1.77,-0.043027201460170736,0.0,0.0
1.78,0.02204672337792611,0.0,0.0
1.79,0.06940417342573214,0.0,0.0
1.8,0.10219607377949338,0.0,0.0
1.81,0.11770283924776197,0.0,0.0
1.82,0.11418796763133451,0.0,0.0
1.83,0.10468222952690084,0.0,0.0
1.84,0.05443886975551344,0.0,0.0
1.85,0.015924204147714005,0.0,0.0
1.86,-0.018660592204819942,0.0,0.0
1.87,-0.04521578160661223,0.0,0.0
1.8800000000000001,-0.07829770498303465,0.0,0.0
1.8900000000000001,-0.11984472245516312,0.0,0.0
1.9000000000000001,-0.10618228694627936,0.0,0.0
1.9100000000000001,-0.11894284064955493,0.0,0.0
1.92,-0.09965988625207249,0.0,0.0
1.93,-0.0404357042507316,0.0,0.0
1.94,0.002855946882689791,0.0,0.0
1.95,0.07729461739078924,0.0,0.0
1.96,0.11334812572877973,0.0,0.0
1.97,0.1376635482383538,0.0,0.0
1.98,0.1280473988898442,0.0,0.0
1.99,0.09289778808918761,0.0,0.0
2.0,0.05990898646524004,0.0,0.0
2.0100000000000002,0.010992753000111596,0.0,0.0
2.02,0.008778498389061456,0.0,0.0
2.0300000000000002,-0.052158782909839246,0.0,0.0
2.04,-0.06622783588776833,0.0,0.0
2.05,-0.09930855290022247,0.0,0.0
2.06,-0.12517088030004134,0.0,0.0
2.07,-0.0997712371226785,0.0,0.0
2.08,-0.1113495966424272,0.0,0.0
2.09,-0.05493076473089588,0.0,0.0
2.1,0.020030493544802443,0.0,0.0
2.11,0.05983350865072138,0.0,0.0
2.12,0.10542038850671487,0.0,0.0
2.13,0.11082366583191189,0.0,0.0
2.14,0.11440849517962533,0.0,0.0
2.15,0.10613384752166982,0.0,0.0
2.16,0.0898811748329647,0.0,0.0
2.17,0.03684355903083209,0.0,0.0
2.18,-0.014659054899318333,0.0,0.0
2.19,-0.04280806717008342,0.0,0.0
2.2,-0.06270145466711882,0.0,0.0
2.21,-0.11622310465510005,0.0,0.0
2.22,-0.10123316814874231,0.0,0.0
2.23,-0.12733546068758747,0.0,0.0
2.24,-0.12151452819848288,0.0,0.0
2.25,-0.04919138494050625,0.0,0.0
2.2600000000000002,0.0020670434007636373,0.0,0.0
2.27,0.031269719508328214,0.0,0.0
2.2800000000000002,0.11031178083142659,0.0,0.0
2.29,0.11464415862923502,0.0,0.0
2.3000000000000003,0.10497565354294054,0.0,0.0
2.31,0.10600410041254905,0.0,0.0
2.32,0.08115905646500866,0.0,0.0
2.33,0.03507337478488184,0.0,0.0
2.34,0.017522302014013703,0.0,0.0
2.35,-0.020217787498334118,0.0,0.0
2.36,-0.08336238910277952,0.0,0.0
2.37,-0.11332371337914038,0.0,0.0
2.38,-0.11694833281004761,0.0,0.0
2.39,-0.13889449787119956,0.0,0.0
2.4,-0.10942907184699344,0.0,0.0
2.41,-0.05114857578320603,0.0,0.0
2.42,-0.00011989969051888656,0.0,0.0
2.43,0.07487958783928515,0.0,0.0
2.44,0.09204651941832057,0.0,0.0
2.45,0.12012508138609995,0.0,0.0
2.46,0.1495346916831514,0.0,0.0
2.47,0.08640456406650289,0.0,0.0
2.48,0.06008879861218065,0.0,0.0
2.49,0.020435076795684546,0.0,0.0
2.5,-0.0013579511173265673,0.0,0.0
2.5100000000000002,-0.021244277229967183,0.0,0.0
2.52,-0.054314080576179743,0.0,0.0
2.5300000000000002,-0.11717096387009851,0.0,0.0
2.54,-0.09872423423768556,0.0,0.0
2.5500000000000003,-0.12724547899945132,0.0,0.0
2.56,-0.10289441414738051,0.0,0.0
2.57,-0.08032589530057724,0.0,0.0
2.58,0.0008428389312916968,0.0,0.0
2.59,0.04063292086680967,0.0,0.0
2.6,0.09778712669300832,0.0,0.0
2.61,0.12515430542972877,0.0,0.0
2.62,0.11812772451035675,0.0,0.0
2.63,0.14232204929229378,0.0,0.0
2.64,0.04676985282157865,0.0,0.0
2.65,0.034447332083859236,0.0,0.0
2.66,0.021074679315023333,0.0,0.0
2.67,-0.025912969741173873,0.0,0.0
2.68,-0.07286315615377786,0.0,0.0
2.69,-0.09640845679636773,0.0,0.0
2.7,-0.0998739100476731,0.0,0.0
2.71,-0.13006157958704948,0.0,0.0
2.72,-0.0928610634691279,0.0,0.0
2.73,-0.0714313298328355,0.0,0.0
2.74,-0.010347037038943366,0.0,0.0
2.75,0.026114638119496464,0.0,0.0
2.7600000000000002,0.09802650970663974,0.0,0.0
2.77,0.10168702904158665,0.0,0.0
2.7800000000000002,0.11646365385533307,0.0,0.0
2.79,0.12101290822507983,0.0,0.0
2.8000000000000003,0.09740764411591357,0.0,0.0
2.81,0.05228559338021857,0.0,0.0
2.82,0.007593119199854497,0.0,0.0
2.83,-0.024014911242788282,0.0,0.0
2.84,-0.053425503202574214,0.0,0.0
2.85,-0.06494619550983188,0.0,0.0
2.86,-0.08829617373816276,0.0,0.0
2.87,-0.12089300877960905,0.0,0.0
2.88,-0.12668033714385318,0.0,0.0
2.89,-0.08526195418135056,0.0,0.0
2.9,-0.014722012579800003,0.0,0.0
2.91,0.03233856203221882,0.0,0.0
2.92,0.08934282616549197,0.0,0.0
2.93,0.11354831621881972,0.0,0.0
2.94,0.12695576072610718,0.0,0.0
2.95,0.12106133025300284,0.0,0.0
2.96,0.09998818856925831,0.0,0.0
2.97,0.05266709699602418,0.0,0.0
2.98,-0.004072438017175144,0.0,0.0
2.99,-0.02541065242338777,0.0,0.0
3.0,-0.03900910012999473,0.0,0.0
3.0100000000000002,-0.07179022511317161,0.0,0.0
3.02,-0.12051051062350145,0.0,0.0
3.0300000000000002,-0.1161056731735615,0.0,0.0
3.04,-0.11563884468503485,0.0,0.0
3.0500000000000003,-0.10555601684528294,0.0,0.0
3.06,-0.043754476057754094,0.0,0.0
3.0700000000000003,0.03734079759770256,0.0,0.0
3.08,0.07238530335864853,0.0,0.0
3.09,0.1061619849857029,0.0,0.0
3.1,0.11930769669796153,0.0,0.0
3.11,0.09695113877871715,0.0,0.0
3.12,0.10378882175041836,0.0,0.0
3.13,0.05947141199726338,0.0,0.0
3.14,0.03298699227926698,0.0,0.0
3.15,-0.025288234956220394,0.0,0.0
3.16,-0.060167287025874996,0.0,0.0
3.17,-0.07743932085857536,0.0,0.0
3.18,-0.11322287565977561,0.0,0.0
3.19,-0.12874400760731475,0.0,0.0
3.2,-0.10376876843076796,0.0,0.0
3.21,-0.07207695511825583,0.0,0.0
3.22,-0.047275504573938365,0.0,0.0
3.23,-0.004649315833276787,0.0,0.0
3.24,0.07942136094978065,0.0,0.0
3.25,0.09731156443153291,0.0,0.0
3.2600000000000002,0.14502753731255116,0.0,0.0
3.27,0.13111243444999082,0.0,0.0
3.2800000000000002,0.10039534048534882,0.0,0.0
3.29,0.04809836635544501,0.0,0.0
3.3000000000000003,0.019437582230640522,0.0,0.0
3.31,-0.012136899420956731,0.0,0.0
3.3200000000000003,-0.04702301290840987,0.0,0.0
3.33,-0.0835341072197675,0.0,0.0
3.34,-0.09944584317072871,0.0,0.0
3.35,-0.1216618589455131,0.0,0.0
3.36,-0.10305130742696418,0.0,0.0
3.37,-0.0938505162011357,0.0,0.0
3.38,-0.05179317001734714,0.0,0.0
3.39,0.017699464579770605,0.0,0.0
3.4,0.07787574340034703,0.0,0.0
3.41,0.10781695316904628,0.0,0.0
3.42,0.13200054259028582,0.0,0.0
3.43,0.12074431803672295,0.0,0.0
3.44,0.09520414663844247,0.0,0.0
3.45,0.06944754358811944,0.0,0.0
3.46,0.02163268466189903,0.0,0.0
3.47,-0.009070171031351874,0.0,0.0
3.48,-0.022042464934482524,0.0,0.0
3.49,-0.08915343793665449,0.0,0.0
3.5,-0.09948266765227402,0.0,0.0
3.5100000000000002,-0.11747078524259179,0.0,0.0
3.52,-0.14709443776407813,0.0,0.0
3.5300000000000002,-0.10958179441299787,0.0,0.0
3.54,-0.05646321045209329,0.0,0.0
3.5500000000000003,-0.0025186277586384605,0.0,0.0
3.56,0.0680006332435296,0.0,0.0
3.5700000000000003,0.12230009777697114,0.0,0.0
3.58,0.11103379008560045,0.0,0.0
3.59,0.12412164069904151,0.0,0.0
3.6,0.10242081301606863,0.0,0.0
3.61,0.056642906549204855,0.0,0.0
3.62,0.043392130682598375,0.0,0.0
3.63,-0.02375895217535074,0.0,0.0
3.64,-0.007865050240928897,0.0,0.0
3.65,-0.05645577061305001,0.0,0.0
3.66,-0.09643142154843867,0.0,0.0
3.67,-0.1362112615858027,0.0,0.0
3.68,-0.10067482839191355,0.0,0.0
3.69,-0.10723519697715864,0.0,0.0
3.7,-0.07971241231698017,0.0,0.0
3.71,-0.008299974602619935,0.0,0.0
3.72,0.05948786025183219,0.0,0.0
3.73,0.09964202467687165,0.0,0.0
3.74,0.14699594351415224,0.0,0.0
3.75,0.14361391094799283,0.0,0.0
3.7600000000000002,0.10856890360562063,0.0,0.0
3.77,0.08139928686699983,0.0,0.0
3.7800000000000002,0.054408035666156915,0.0,0.0
3.79,0.01484048304605079,0.0,0.0
3.8000000000000003,-0.01512158332816901,0.0,0.0
3.81,-0.048079039719408925,0.0,0.0
3.8200000000000003,-0.06746435177220032,0.0,0.0
3.83,-0.11381329424109869,0.0,0.0
3.84,-0.12581518006265754,0.0,0.0
3.85,-0.10568047536156423,0.0,0.0
3.86,-0.07597578097177617,0.0,0.0
3.87,-0.019636192145273974,0.0,0.0
3.88,0.0423348115179612,0.0,0.0
3.89,0.08857570598676368,0.0,0.0
3.9,0.10303759592630068,0.0,0.0
3.91,0.13837506696470225,0.0,0.0
3.92,0.10248389977872109,0.0,0.0
3.93,0.09059779257794316,0.0,0.0
3.94,0.02841108241778024,0.0,0.0
3.95,0.015074352262473592,0.0,0.0
3.96,-0.023538050975081895,0.0,0.0
3.97,-0.08257705805082362,0.0,0.0
3.98,-0.09500476391979112,0.0,0.0
3.99,-0.11476123211981809,0.0,0.0
4.0,-0.1177146050783338,0.0,0.0
4.01,-0.1396629861652978,0.0,0.0
4.0200000000000005,-0.08039669528323468,0.0,0.0
4.03,-0.029035434537649486,0.0,0.0
4.04,0.045706013849648286,0.0,0.0
4.05,0.0834433685527395,0.0,0.0
4.0600000000000005,0.11800958210623272,0.0,0.0
4.07,0.11229034911519095,0.0,0.0
4.08,0.11015607379117802,0.0,0.0
4.09,0.0574850217583069,0.0,0.0
4.1,0.03545347162022709,0.0,0.0
4.11,0.028006484712793087,0.0,0.0
4.12,-0.02994939492102515,0.0,0.0
4.13,-0.027102101200850454,0.0,0.0
4.14,-0.07997219724499371,0.0,0.0
4.15,-0.10041031371061591,0.0,0.0
4.16,-0.12392441167606351,0.0,0.0
4.17,-0.13513906931810044,0.0,0.0
4.18,-0.08636170247859119,0.0,0.0
4.19,-0.03528191169053407,0.0,0.0
4.2,0.023512524938245884,0.0,0.0
4.21,0.08649157443272287,0.0,0.0
4.22,0.1107059343652732,0.0,0.0
4.23,0.1258766807397396,0.0,0.0
4.24,0.08262822408641526,0.0,0.0
4.25,0.08100687438035836,0.0,0.0
4.26,0.05642974079264565,0.0,0.0
4.2700000000000005,0.009345866776994461,0.0,0.0
4.28,-0.0132008522587863,0.0,0.0
4.29,-0.046780816441701664,0.0,0.0
4.3,-0.08087719533576414,0.0,0.0
4.3100000000000005,-0.09982232086970845,0.0,0.0
4.32,-0.11971750663467817,0.0,0.0
4.33,-0.10728116293208662,0.0,0.0
4.34,-0.11189466403938599,0.0,0.0
4.3500000000000005,-0.04556221622823547,0.0,0.0
4.36,0.017013672243346246,0.0,0.0
4.37,0.07506900747415773,0.0,0.0
4.38,0.11311291210241473,0.0,0.0
4.39,0.127659364092103,0.0,0.0
4.4,0.09003073914637193,0.0,0.0
4.41,0.08660172773832872,0.0,0.0
4.42,0.04360661396360331,0.0,0.0
4.43,0.03729066739178827,0.0,0.0
4.44,0.003385157887705775,0.0,0.0
4.45,-0.050280750833633495,0.0,0.0
4.46,-0.04880057163076876,0.0,0.0
4.47,-0.09231380014947452,0.0,0.0
4.48,-0.11843364354326238,0.0,0.0
4.49,-0.11268638419934164,0.0,0.0
4.5,-0.10674670357465156,0.0,0.0
4.51,-0.06256861582842166,0.0,0.0
4.5200000000000005,0.014642437556351742,0.0,0.0
4.53,0.06500432073346396,0.0,0.0
4.54,0.09237151791357022,0.0,0.0
4.55,0.1163672504777366,0.0,0.0
4.5600000000000005,0.12862208790042157,0.0,0.0
4.57,0.08008178124066513,0.0,0.0
4.58,0.0561980611967716,0.0,0.0
4.59,0.026931541102366795,0.0,0.0
4.6000000000000005,0.007946152954008447,0.0,0.0
4.61,-0.03530685315013585,0.0,0.0
4.62,-0.07834573447291193,0.0,0.0
4.63,-0.09015112548339921,0.0,0.0
4.64,-0.13214525429956578,0.0,0.0
4.65,-0.14635883495563942,0.0,0.0
4.66,-0.09799484084644972,0.0,0.0
4.67,-0.0698376940124472,0.0,0.0
4.68,-8.078058547393054e-05,0.0,0.0
4.69,0.048496747533062934,0.0,0.0
4.7,0.07765357967403796,0.0,0.0
4.71,0.1330976194022739,0.0,0.0
4.72,0.10317820377585696,0.0,0.0
4.73,0.09170864993678668,0.0,0.0
4.74,0.06632936068617447,0.0,0.0
4.75,0.019721309422289054,0.0,0.0
4.76,-0.01391358714296126,0.0,0.0
4.7700000000000005,-0.040680566299275966,0.0,0.0
4.78,-0.09570984860486254,0.0,0.0
4.79,-0.10158468190175644,0.0,0.0
4.8,-0.12500447095788636,0.0,0.0
4.8100000000000005,-0.11295832476348892,0.0,0.0
4.82,-0.10983499549160855,0.0,0.0
4.83,-0.06142730418572642,0.0,0.0
4.84,-0.0031172428757538775,0.0,0.0
4.8500000000000005,0.06521421445166405,0.0,0.0
4.86,0.10480641225757083,0.0,0.0
4.87,0.1469918307955766,0.0,0.0
4.88,0.11465937321356921,0.0,0.0
4.89,0.10530117638695463,0.0,0.0
4.9,0.08192834596653789,0.0,0.0
4.91,0.02954561283630506,0.0,0.0
4.92,0.03144132432055525,0.0,0.0
4.93,-0.02984850732059949,0.0,0.0
4.94,-0.0629000054495376,0.0,0.0
4.95,-0.09933349514886805,0.0,0.0
4.96,-0.11892024176546097,0.0,0.0
4.97,-0.13181778243930367,0.0,0.0
4.98,-0.11927486385613774,0.0,0.0
4.99,-0.06624983909757662,0.0,0.0
5.0,0.00022302882454774617,0.0,0.0
5.01,0.03234440746342385,0.0,0.0
5.0200000000000005,0.10794961061997545,0.0,0.0
5.03,0.10835162957523876,0.0,0.0
5.04,0.130051052275901,0.0,0.0
5.05,0.12131247269617103,0.0,0.0
5.0600000000000005,0.08317342099606191,0.0,0.0
5.07,0.04662444005748706,0.0,0.0
5.08,0.019616970408188786,0.0,0.0
5.09,-0.010919172335060083,0.0,0.0
5.1000000000000005,-0.036514104834284786,0.0,0.0
5.11,-0.0700719227334249,0.0,0.0
5.12,-0.06970176292569222,0.0,0.0
5.13,-0.13296398299795345,0.0,0.0
5.14,-0.12660493600493644,0.0,0.0
5.15,-0.08700350485127434,0.0,0.0
5.16,-0.029966294421027308,0.0,0.0
5.17,0.037557897371566326,0.0,0.0
5.18,0.0838612190019725,0.0,0.0
5.19,0.11052600877721314,0.0,0.0
5.2,0.11652910495287891,0.0,0.0
5.21,0.12252062285275692,0.0,0.0
5.22,0.06951598042860316,0.0,0.0
5.23,0.05895572687146594,0.0,0.0
5.24,-0.001820124271893233,0.0,0.0
5.25,-0.02876435972993898,0.0,0.0
5.26,-0.050118478592449056,0.0,0.0
5.2700000000000005,-0.07143801497032295,0.0,0.0
5.28,-0.12091836026046363,0.0,0.0
5.29,-0.12678013371041463,0.0,0.0
5.3,-0.11897088733068409,0.0,0.0
5.3100000000000005,-0.09019664126101674,0.0,0.0
5.32,-0.027840282361703668,0.0,0.0
5.33,0.03663754671857515,0.0,0.0
5.34,0.0820772064490543,0.0,0.0
5.3500000000000005,0.13097720294838613,0.0,0.0
5.36,0.09928866648821288,0.0,0.0
5.37,0.11298302455943018,0.0,0.0
5.38,0.10466299703718493,0.0,0.0
5.39,0.05202998973598344,0.0,0.0
5.4,0.022170358955743874,0.0,0.0
5.41,-0.0018590415532055565,0.0,0.0
5.42,-0.03497990754124096,0.0,0.0
5.43,-0.08291563063729064,0.0,0.0
5.44,-0.11183363381508904,0.0,0.0
5.45,-0.13122221411859794,0.0,0.0
5.46,-0.10936613464556391,0.0,0.0
5.47,-0.08324648231672453,0.0,0.0
5.48,-0.039616493457878175,0.0,0.0
5.49,0.026102542099272423,0.0,0.0
5.5,0.08776533885790569,0.0,0.0
5.51,0.13044052988974897,0.0,0.0
5.5200000000000005,0.12508599154935238,0.0,0.0
5.53,0.12464891010270139,0.0,0.0
5.54,0.09033967696663446,0.0,0.0
5.55,0.05154565125118435,0.0,0.0
5.5600000000000005,0.030213856333647753,0.0,0.0
5.57,-0.012631242983442686,0.0,0.0
5.58,-0.04449033273888894,0.0,0.0
5.59,-0.06788785872405026,0.0,0.0
5.6000000000000005,-0.1009923970971509,0.0,0.0
5.61,-0.1295525161559532,0.0,0.0
5.62,-0.1358594274920289,0.0,0.0
5.63,-0.12246758101149989,0.0,0.0
5.64,-0.03687853939461143,0.0,0.0
5.65,0.00887687474534869,0.0,0.0
5.66,0.07203862738195639,0.0,0.0
5.67,0.08434619363939065,0.0,0.0
5.68,0.12625226423526437,0.0,0.0
5.69,0.09597662554498508,0.0,0.0
5.7,0.09142632582921252,0.0,0.0
5.71,0.07343528006056588,0.0,0.0
5.72,0.04491185983313719,0.0,0.0
5.73,-0.006203683739368735,0.0,0.0
5.74,-0.06384912767052238,0.0,0.0
5.75,-0.05614430407507208,0.0,0.0
5.76,-0.08027525195323987,0.0,0.0
5.7700000000000005,-0.11534377873040538,0.0,0.0
5.78,-0.1479815754676841,0.0,0.0
5.79,-0.08502830397787588,0.0,0.0
5.8,-0.06556488949622333,0.0,0.0
5.8100000000000005,0.01230577741605295,0.0,0.0
5.82,0.07521364268809766,0.0,0.0
5.83,0.08043536869187148,0.0,0.0
5.84,0.13130988438244917,0.0,0.0
5.8500000000000005,0.10290061317972568,0.0,0.0
5.86,0.07185918047574352,0.0,0.0
5.87,0.06699859654102114,0.0,0.0
5.88,0.05638024629390109,0.0,0.0
5.89,-0.010109380880571648,0.0,0.0
5.9,-0.059843656177083884,0.0,0.0
5.91,-0.058610362624874096,0.0,0.0
5.92,-0.09685786426534364,0.0,0.0
5.93,-0.12055030583928346,0.0,0.0
5.94,-0.13916430082819592,0.0,0.0
5.95,-0.10633862885516072,0.0,0.0
5.96,-0.054989969759456386,0.0,0.0
5.97,-0.002418272327961272,0.0,0.0
5.98,0.06588220124669768,0.0,0.0
5.99,0.09298268176542608,0.0,0.0
6.0,0.13611716176634628,0.0,0.0
6.01,0.10267269757464201,0.0,0.0
6.0200000000000005,0.10704633029642033,0.0,0.0
6.03,0.0708099451386506,0.0,0.0
6.04,0.028896576636378464,0.0,0.0
6.05,-0.00739099054562182,0.0,0.0
6.0600000000000005,-0.017728250542158045,0.0,0.0
6.07,-0.0655204276153761,0.0,0.0
6.08,-0.08055730083873824,0.0,0.0
6.09,-0.12216523235748894,0.0,0.0
6.1000000000000005,-0.14187066300141463,0.0,0.0
6.11,-0.1240557617811271,0.0,0.0
6.12,-0.07506020216973028,0.0,0.0
6.13,-0.019470322342772958,0.0,0.0
6.140000000000001,0.046594880562615966,0.0,0.0
6.15,0.09664134523968981,0.0,0.0
6.16,0.09980008780958771,0.0,0.0
6.17,0.12811327490211266,0.0,0.0
6.18,0.11705022997961273,0.0,0.0
6.19,0.08084292751059982,0.0,0.0
6.2,0.042393578083061975,0.0,0.0
6.21,0.015351538850815683,0.0,0.0
6.22,-0.01978584966491946,0.0,0.0
6.23,-0.05121219027421098,0.0,0.0
6.24,-0.09504210810356777,0.0,0.0
6.25,-0.11693724702505126,0.0,0.0
6.26,-0.14375086961542524,0.0,0.0
6.2700000000000005,-0.11962593412370569,0.0,0.0
6.28,-0.07244798144314907,0.0,0.0
6.29,-0.03753564583123301,0.0,0.0
